id,name,age,income,openness,conscientiousness,extraversion,agreeableness,neuroticism,tolerance,matched_id,happiness
85803,zrpoet,50,2140.53,72.09,41.78,53.84,42.51,40.91,28.0,44738,66.82
47543,xgjjrx,22,1209.53,72.65,49.64,50.89,64.27,33.9,29.33,81903,76.45
15876,gydzfe,47,3433.67,56.2,52.22,33.93,45.65,75.63,32.24,64249,66.75
78819,gxemfd,55,6148.83,60.27,37.08,48.9,65.03,64.54,37.64,29921,89.32
28009,lwuzsl,16,1768.89,45.25,47.98,36.15,50.76,54.62,35.43,90994,71.36
75155,fbdxjq,25,3785.79,54.32,57.58,62.14,37.99,48.54,37.67,60021,71.21
96583,osmflu,25,3106.38,54.43,47.25,33.03,55.78,68.22,18.5,50472,63.99
93459,jgxmcd,49,2231.27,41.17,46.09,38.0,46.8,41.0,27.68,41477,55.54
4790,pzoayb,58,8331.0,50.38,48.0,51.82,48.1,27.09,30.93,51781,84.65
63406,jzerpg,42,1821.66,47.14,51.31,64.83,78.3,55.32,24.49,15391,63.42
64308,waswjo,21,4929.12,56.15,39.26,46.74,60.02,26.6,35.41,63105,83.86
9235,lzpgze,52,16826.0,41.29,56.24,54.7,35.99,73.54,37.41,85857,102.71
55012,nezump,33,11418.41,31.1,33.29,48.22,44.49,38.34,39.72,73251,84.55
31934,osnqgl,20,1408.65,40.48,59.68,41.99,60.05,30.98,27.04,85491,63.05
23617,nbfeml,53,773.87,45.69,38.31,37.77,42.64,46.52,27.96,54804,53.56
87447,vxhcqn,20,1068.51,47.97,49.91,52.62,43.61,59.18,29.89,3514,61.39
68698,nbgjjc,17,4693.73,43.75,38.77,55.44,67.39,43.28,27.92,,79.64
41054,vdbiky,56,5345.54,40.79,40.66,52.56,41.52,41.82,28.36,72085,66.92
44301,yibioq,54,7090.53,60.12,58.4,44.55,35.9,52.77,39.75,12933,83.39
59724,gmxxse,32,6353.62,35.11,49.42,52.55,46.11,24.24,29.93,96170,66.2
29767,yxpgpm,57,8930.42,48.87,32.96,50.02,49.5,43.11,26.14,621,82.86
7928,ylokjg,18,6779.32,46.58,56.93,38.48,64.45,49.11,20.08,56981,80.72
43695,mjnycc,25,6507.43,49.05,63.86,43.35,49.76,42.84,22.7,24667,72.5
59791,wpbmnf,19,2821.47,47.86,67.29,44.22,47.45,54.13,26.54,8813,66.74
38601,gfngmr,28,6887.59,54.42,47.76,41.24,63.83,65.84,26.31,2211,80.73
50190,unerqz,56,3662.83,53.75,53.61,45.97,59.7,40.71,25.4,56903,71.19
1238,iikdnb,40,4096.71,40.9,54.96,46.72,49.61,45.95,18.0,58279,54.79
57661,wwxsrq,20,1454.02,44.89,37.15,56.74,76.77,52.98,24.59,42458,68.9
59941,rmpask,41,2849.92,42.33,52.25,49.38,47.2,46.02,25.34,62814,55.05
6536,ghdfmm,43,7597.62,50.02,62.46,58.22,71.19,34.83,28.77,27438,82.16
67439,geqgki,55,1509.84,44.81,64.6,64.15,46.97,41.45,36.36,44099,62.71
47155,xdbdpb,59,5727.42,62.11,49.23,54.66,35.38,58.57,43.23,9907,85.21
9791,vugect,54,21696.42,47.44,58.23,52.29,51.9,62.66,29.74,,121.55
60070,koqest,34,4164.3,54.05,50.93,43.76,59.08,59.28,39.44,48921,76.22
20831,hvdeqn,36,4226.68,45.49,52.81,56.26,41.55,30.8,23.82,18478,58.07
53932,opvpja,21,4196.65,59.19,62.47,52.44,65.43,50.18,25.31,99481,78.85
25266,qavoyp,40,2773.07,47.79,50.95,47.31,63.07,39.08,19.59,98336,58.78
19743,lzghqb,59,4052.37,57.02,46.11,50.36,44.08,51.18,24.86,36721,70.46
32563,fnbayp,36,1563.93,44.79,48.57,52.85,39.72,48.57,37.83,8369,57.2
35113,kuczln,36,4150.03,47.87,50.2,72.83,49.6,52.67,46.52,659,74.31
24446,cqlcts,20,12257.46,39.45,47.24,55.81,48.83,47.32,22.18,59698,88.82
69492,xinoov,32,2149.29,38.25,62.18,52.04,47.05,44.75,25.96,60085,52.88
73450,ctnxpw,32,2965.99,50.67,41.5,36.86,61.81,49.15,28.55,97615,66.5
43941,ybdsab,32,441.41,47.06,40.28,50.08,67.68,57.99,22.06,49371,55.66
16899,pqrflk,44,4305.96,50.14,53.95,48.04,48.16,50.61,26.8,70503,63.98
26968,xawozj,27,972.98,46.7,54.7,55.46,39.62,40.05,25.53,5511,52.21
47109,vssjtv,34,3318.81,59.22,28.39,44.59,41.82,54.59,23.95,80371,61.4
55836,bfhwof,34,1933.68,60.46,60.44,49.5,66.65,56.91,39.17,44778,74.36
79739,njgprb,51,1750.51,24.47,58.86,54.36,53.34,62.54,37.2,43592,55.73
69988,gpcbrd,21,10955.71,45.94,50.6,63.56,35.63,60.39,28.88,,86.33
35360,venrnq,21,1084.34,65.99,65.74,58.01,46.53,39.9,22.58,70847,64.63
38192,vcbvrr,26,12682.15,62.13,49.08,58.06,54.48,56.74,23.76,58268,97.8
58822,cjktfs,39,7500.38,46.47,57.69,62.05,60.22,61.77,28.49,14223,76.62
87675,albnes,38,705.78,52.2,62.41,59.16,38.36,40.73,35.67,16386,55.68
1555,cylunm,23,642.53,63.69,15.31,43.04,41.25,58.59,37.84,1948,67.95
20771,ebbtnr,28,476.91,57.68,69.85,53.36,64.5,55.54,24.88,70934,62.2
45663,ouorsw,45,1969.6,50.41,52.31,39.23,40.28,45.94,17.2,68596,49.27
97242,nchdox,19,4460.16,52.6,59.09,61.46,62.28,40.74,48.78,81047,90.97
69243,xjiclk,20,860.76,57.21,50.9,33.83,65.49,44.07,34.11,90772,73.87
92535,nroidr,34,3888.86,49.85,44.39,54.15,62.32,52.64,27.4,19021,67.89
94752,ywzkrs,54,16897.78,56.7,44.9,21.0,67.45,43.8,23.3,,112.16
71667,slrygh,49,12740.06,54.03,53.81,20.52,43.81,69.54,34.68,,95.24
31239,mucmzz,16,976.29,57.08,36.52,32.37,32.79,58.95,36.83,58762,68.77
75376,vuywel,44,6151.02,53.58,60.8,47.16,45.99,69.25,21.67,79464,67.27
28447,uwkopg,42,3670.44,29.69,45.69,52.9,34.26,52.4,46.96,59599,60.7
76144,gvzxzb,38,8119.37,51.87,52.31,51.75,61.15,43.7,35.47,63239,84.97
19251,fqpxxq,27,212.62,45.48,45.79,49.75,54.53,42.31,33.23,47868,58.6
81045,inblum,53,1248.49,40.33,44.07,49.77,59.65,32.28,30.9,94612,59.96
38545,qlwiea,54,2521.54,48.7,55.46,25.77,68.49,65.83,25.17,79496,67.23
85725,kquexm,24,1186.6,43.77,43.44,49.86,50.82,47.38,21.88,15684,54.92
60160,ocnxkc,60,5006.35,67.1,60.15,60.29,43.92,47.85,30.97,13557,81.57
32911,wuekez,29,4598.42,56.0,46.17,45.07,29.57,51.49,21.68,18241,60.44
15130,upcxml,45,1873.66,36.39,48.43,60.26,60.46,42.48,35.73,74801,60.39
42945,afsyez,60,637.55,16.59,48.71,54.62,47.2,58.56,34.92,,51.56
1462,bgrauu,42,5462.06,51.93,50.84,20.33,41.28,43.42,26.1,,65.32
86170,rxwdzq,16,3417.21,51.08,51.8,46.8,37.31,38.49,30.98,96424,71.8
45793,pfjvfn,37,3367.67,52.22,39.0,40.74,46.21,45.48,29.53,82351,62.79
41998,qbgfqv,40,992.27,57.4,45.81,51.35,63.1,66.35,25.09,90111,60.43
9068,ynovur,24,3864.27,38.87,41.75,61.54,49.57,32.71,28.66,64093,64.46
17490,ayjjqd,56,11806.56,54.06,57.44,76.66,57.09,54.48,39.62,,103.02
52817,stolzv,52,18687.36,64.06,54.07,51.26,43.9,59.29,33.04,,117.45
73565,mlqvsc,46,4013.94,66.51,47.3,24.79,45.97,49.18,21.29,52301,66.21
53822,huwagh,17,4916.06,59.9,57.95,45.61,55.75,70.65,30.8,,84.68
99869,apkdjz,43,9657.46,41.95,38.95,51.26,43.14,46.71,21.3,14137,71.88
71005,avztol,45,857.94,43.63,59.68,50.1,49.08,47.9,31.58,17902,54.23
10937,cvuhrj,47,1085.91,67.91,40.02,41.93,61.3,63.73,21.31,91176,63.16
21813,gmlekv,48,4851.62,61.79,56.93,46.82,50.21,67.82,35.37,20950,76.78
61200,cphwco,59,3191.74,44.25,47.23,47.02,58.74,54.97,21.45,38717,65.52
19057,xzqtxd,53,5975.75,50.41,61.25,72.99,41.59,57.39,30.81,69086,72.34
97947,aembmf,37,922.36,41.89,42.32,60.5,42.84,42.25,34.91,11087,53.31
83623,jjwkxz,27,1380.26,44.05,38.23,43.45,22.15,44.97,21.12,63319,44.27
76925,xyqhfg,36,3699.15,48.64,59.66,38.47,62.08,48.01,38.21,14895,72.52
46827,rzeaqm,30,3445.48,71.16,40.81,40.31,54.13,58.64,21.66,,70.47
22681,iebpxr,37,1225.4,62.88,62.76,54.5,51.14,60.32,34.11,3516,64.82
87285,lrbnoe,53,5411.94,54.49,57.85,40.55,51.79,17.49,33.37,54754,77.01
58051,mdqxvc,50,34758.47,38.11,51.28,34.72,56.44,58.76,25.59,,154.17
88955,oapmmw,43,8782.91,28.78,47.95,41.97,55.42,55.97,24.5,98313,69.74
65845,bxosfd,44,263.81,58.72,43.67,42.78,32.98,48.48,35.05,33448,55.13
75751,icvnnc,25,4066.07,27.56,56.57,54.25,57.27,59.83,23.73,44454,59.57
29179,tjtpqy,54,3270.08,55.49,69.57,54.78,51.72,45.19,22.53,63889,65.32
86364,utpdgw,50,1539.18,85.55,52.17,39.83,42.31,58.51,35.06,27532,74.36
66949,ftfamm,47,1105.95,49.11,66.7,38.86,47.34,41.78,25.03,88816,53.36
79333,irylgw,40,5231.8,48.98,54.98,40.52,67.78,57.99,29.07,3506,73.55
90158,ugmutx,56,17581.6,49.32,51.46,51.05,50.58,59.98,36.13,,114.37
94998,dujfsn,54,24592.64,38.46,43.85,47.72,64.14,37.42,29.07,,130.18
45515,amfbck,46,1290.1,56.36,65.39,50.72,31.23,41.58,38.02,77884,58.8
5315,mcukgi,44,7159.83,33.5,57.58,47.87,39.6,62.1,33.51,98678,66.97
77796,anbwse,37,917.68,55.47,51.0,43.68,41.22,47.13,25.67,3147,52.94
55261,tngqys,26,23345.82,40.87,37.53,46.4,66.54,55.06,24.49,81973,125.56
21914,lavwgi,60,3259.1,43.87,41.38,52.2,33.98,69.8,41.53,29017,69.87
96137,vwjeud,30,2756.54,51.81,47.37,49.35,55.5,36.01,37.56,53708,70.16
11010,csotza,43,1657.9,37.2,56.46,52.99,62.46,41.24,27.83,96701,55.88
98778,fihagd,24,3034.63,45.93,46.49,56.31,49.84,66.0,26.19,19762,63.47
59719,dodysg,18,4204.02,49.92,42.31,49.42,48.55,50.73,16.2,3700,67.03
96197,kojjxm,58,713.27,76.15,60.41,43.49,48.33,58.01,18.12,12585,64.87
12753,zieorr,31,2474.94,68.23,54.31,53.23,51.51,55.17,33.27,78252,71.78
95236,crejzp,26,4584.67,58.09,55.47,46.52,39.8,44.66,34.32,72523,73.21
72772,bzoozp,52,2350.2,61.52,37.94,50.29,34.27,41.2,28.71,1352,61.87
10640,imnxko,54,6412.53,72.85,34.35,59.54,30.87,66.58,26.67,,77.38
54861,snhgcu,57,4525.88,58.78,52.16,40.74,56.96,55.91,36.32,43374,81.8
52981,nhvocx,52,1738.26,55.54,34.47,50.27,32.59,67.22,28.32,48656,56.88
20788,nypwhs,50,6887.36,39.8,57.77,49.8,33.8,51.85,41.1,98126,72.83
21586,kzhnql,57,1651.46,47.39,34.47,53.7,73.77,52.22,14.7,23109,61.68
80724,heicbi,28,3338.29,54.59,53.5,33.6,59.66,47.82,31.99,96005,72.06
15616,fkozak,46,7928.81,32.65,49.17,53.99,51.59,61.62,33.3,41954,73.06
16856,amdwvw,17,1184.92,51.36,62.54,28.59,57.19,45.4,36.31,90886,73.68
74521,okzpwo,51,2965.14,56.3,44.82,41.0,67.48,40.97,27.54,48002,71.13
95851,qjwvgo,41,1202.59,53.97,50.38,53.4,61.93,46.6,25.4,164,59.51
25531,gvcggu,39,5323.63,39.28,57.28,28.08,69.42,62.24,31.54,91420,71.9
29170,ifurfk,24,2417.52,48.47,56.97,50.89,56.16,63.15,24.99,15412,63.98
80537,nimazq,29,19604.78,42.28,42.1,21.42,58.29,23.56,30.77,,114.34
75539,nmeeqd,16,1175.79,44.71,41.59,55.36,43.16,68.4,26.16,81802,61.65
26519,rfdudl,22,2400.45,60.38,52.36,45.99,48.18,55.62,15.86,95688,62.29
36801,pnoukc,25,2253.28,47.42,46.67,33.48,35.14,48.82,25.66,78452,56.1
89546,egzrbk,17,2100.3,41.72,57.14,41.24,50.17,48.89,40.02,79019,72.43
93887,kbkqbf,32,8989.54,56.69,46.54,60.56,64.52,66.11,32.21,31851,89.93
51705,almtjm,35,1258.33,47.06,76.96,46.81,60.15,38.68,35.85,97050,62.78
85487,vxmudu,52,4551.21,49.67,44.73,57.19,59.67,52.23,22.15,29261,68.12
98289,uuzcrj,34,1810.66,68.41,67.04,33.78,44.58,54.04,39.92,50078,70.54
52439,gchekw,58,3863.95,42.72,53.8,29.7,44.96,48.39,28.99,42327,66.07
81837,ordfqj,40,9855.22,49.94,42.09,54.12,47.28,50.51,30.53,20682,82.07
51698,ulmybu,47,3376.38,33.11,46.53,68.45,56.37,53.63,32.38,39621,60.85
58146,edgmpr,40,19204.97,56.09,55.17,47.47,61.42,51.68,33.76,43578,118.95
41232,qqepmk,26,3755.06,58.4,42.18,51.29,43.62,40.64,22.65,61247,65.41
90571,dgznpu,22,1235.13,40.66,40.8,52.76,47.75,36.37,18.35,4700,52.19
95208,dtxcgb,40,700.7,58.9,58.31,45.54,35.55,59.28,19.52,51338,48.16
83894,jgupgt,30,8640.19,36.52,57.97,58.93,57.12,45.68,21.16,52529,72.87
75371,bymmxq,58,4284.91,31.16,48.81,56.43,48.68,52.74,36.51,9098,68.19
50371,gcgcws,33,1908.51,40.15,59.51,55.65,44.59,44.21,29.66,3371,53.94
65866,xpevig,38,29412.19,41.99,33.35,44.86,51.0,50.84,34.58,,141.14
79987,inoakr,26,5287.12,72.14,41.61,56.18,56.98,61.68,44.46,31881,92.21
49965,zqkkjt,21,2698.08,51.33,47.49,53.68,43.92,40.31,32.25,61105,68.28
41503,qlndkm,29,5734.29,32.86,41.37,46.34,52.18,69.98,34.78,95871,69.29
71794,tnjfsy,16,1293.78,41.54,37.68,63.17,50.64,56.95,30.93,24162,65.85
70553,lgvqzm,47,1013.53,44.75,29.14,75.98,57.25,49.22,30.46,30487,57.6
59983,ucppwt,22,4121.39,51.84,50.37,35.06,52.78,45.37,32.1,41596,74.77
44890,njjaau,57,4769.97,42.25,48.74,53.5,56.98,58.98,31.86,94227,73.38
89606,xvhowh,38,2222.7,52.28,43.86,54.26,69.41,58.28,36.9,15817,70.9
80068,mlgtam,49,5319.02,56.94,46.29,62.63,41.92,71.74,28.18,63669,69.83
81426,pmikge,25,2652.87,35.31,52.5,42.95,47.71,58.26,26.9,27652,57.18
68036,ivkttg,38,762.83,58.62,61.89,49.18,36.01,57.97,21.23,22596,49.44
78764,vwooyp,23,5434.4,69.06,53.99,33.86,54.17,62.82,41.45,83645,90.67
24173,npzpef,29,13212.07,59.92,60.18,55.48,53.14,38.11,31.84,56103,101.18
58225,odslsa,39,1563.03,52.85,53.84,47.73,54.44,53.85,43.18,45469,67.88
95830,yyftzx,60,1151.69,46.24,42.24,54.48,50.13,62.42,28.24,3218,62.09
22619,jhjdpw,47,4019.31,39.1,63.02,41.4,50.71,60.1,34.9,27813,64.8
24458,tfyufy,50,5558.27,45.11,50.07,39.71,37.88,42.58,30.49,37248,66.22
42109,smnmdk,60,1981.22,64.1,49.17,38.53,53.27,39.13,30.17,27883,73.83
17856,ehudjj,18,6982.72,51.18,50.56,60.97,60.82,67.69,43.14,,95.15
35643,oxjrin,28,2505.54,56.22,57.93,46.42,57.38,47.1,33.28,90319,70.22
18997,pgglvn,30,4620.97,43.94,65.94,54.56,47.61,54.65,35.61,62463,68.97
1572,agvxjh,17,8350.61,52.15,51.1,37.76,51.1,47.34,26.93,,88.19
24132,dpqpwi,54,5099.33,54.55,54.75,36.16,49.68,63.03,34.96,29545,76.86
7583,hixdgz,34,10465.12,48.25,51.14,73.85,56.37,69.58,37.2,,90.66
34742,ckkuao,49,1044.19,58.13,61.25,57.93,57.96,45.89,30.73,65033,64.07
60462,xihgbu,29,497.86,36.15,37.21,48.95,52.14,39.24,29.36,20508,51.79
38879,aokmrj,53,1017.56,22.34,29.75,51.36,56.71,53.79,22.23,54072,46.19
26443,mqhukv,39,3588.86,54.09,68.08,38.83,59.91,38.89,21.72,55399,63.97
65179,jtetsw,28,2108.95,46.86,35.95,45.04,32.07,42.93,33.43,91514,57.27
61817,jcgjpv,57,2125.78,27.56,48.26,66.19,50.17,56.4,19.84,84768,50.54
67689,bpcezd,56,9907.59,59.6,70.44,44.71,40.15,50.51,41.34,54288,95.09
26859,zwjnup,55,3255.55,38.53,37.61,41.93,43.5,87.17,24.19,99422,57.39
75622,nzgaro,43,2112.37,58.21,29.82,50.01,52.06,45.43,30.81,44657,64.02
88280,xtnxhe,28,2493.01,54.0,53.51,45.29,56.93,46.51,15.36,73113,58.93
78379,cxrbxx,52,4817.59,64.33,46.08,39.61,41.44,39.78,32.58,,74.9
33129,czybnk,22,3299.67,42.32,52.64,66.25,49.52,37.67,43.47,5524,73.93
56724,mhicpg,25,3958.6,38.76,56.45,57.99,42.88,40.17,32.02,73576,63.85
57056,ezswsr,41,431.76,71.62,28.54,51.22,61.01,48.89,30.27,32673,66.74
40966,hwgpay,58,1734.52,40.19,56.63,33.3,76.68,54.6,26.92,48454,67.64
66681,wgauzx,22,3007.75,43.49,68.31,55.62,44.7,68.05,41.01,93539,70.58
45382,luqhcb,26,5619.34,50.47,59.48,64.16,42.77,45.36,36.91,17802,75.69
82688,jniumn,28,1668.23,59.8,42.8,55.28,25.86,57.28,26.52,24022,55.2
25335,tdqcqc,19,1591.48,43.36,46.41,47.99,52.43,64.16,35.72,71037,68.08
68788,kjgzjk,17,4548.64,45.68,60.67,41.31,68.13,59.07,27.68,99716,80.08
25045,hwnqvt,28,2501.02,48.08,58.3,54.65,56.45,61.74,25.59,41216,62.27
82202,mwifhr,41,3932.61,61.0,32.24,52.07,56.11,52.02,29.86,39633,71.19
60252,tatxpk,30,2404.2,48.84,50.92,63.8,48.15,39.22,21.53,17821,56.43
83776,iyryep,30,1252.98,50.78,49.05,51.41,42.11,49.4,25.24,91490,53.93
65617,odmddg,39,6890.36,42.79,40.72,47.23,58.29,50.34,24.9,67816,70.65
49357,cflodj,42,1913.28,55.69,67.72,44.39,57.75,54.29,25.38,11981,61.04
72250,jqttnv,41,2381.44,41.76,47.11,49.83,67.75,49.17,26.5,23192,60.65
53379,ohjnbz,33,8301.62,56.2,53.81,48.94,47.04,61.56,41.88,58904,87.29
71153,ykfcga,49,3981.67,34.66,45.11,39.43,49.93,46.51,30.97,45706,61.06
19997,ucscio,43,891.0,52.4,56.54,56.85,49.01,45.5,31.12,74897,57.23
82288,ywgxhx,21,5384.0,52.47,65.36,52.01,44.67,74.05,38.92,1643,80.84
29722,mwurry,30,4233.11,35.93,41.61,61.91,59.64,38.05,19.32,95818,59.17
3822,amykpv,45,1160.7,58.02,36.48,43.46,59.73,44.61,8.78,14700,51.31
77028,jyehxl,59,2691.8,44.66,34.63,48.39,48.94,53.47,19.51,60388,59.94
11009,xcxxly,26,6158.98,44.11,58.75,59.36,53.5,62.25,25.52,92148,71.71
2144,zwrunw,33,3481.37,53.95,55.57,52.32,43.82,47.91,25.84,22949,61.76
85088,zygihk,53,1738.19,52.84,34.72,40.59,42.97,70.44,25.27,97167,57.88
42346,wdcunf,17,3432.44,33.25,49.9,51.28,31.46,48.06,36.65,61349,65.14
1361,lyuvtb,36,2323.96,45.61,48.72,37.77,66.28,52.79,20.09,57584,58.2
37024,hgbunj,52,1803.6,71.13,44.07,59.91,44.6,36.16,28.27,34162,67.13
11081,nttaya,60,2496.55,48.94,69.12,62.59,35.53,47.2,19.19,88570,57.37
46279,xqigsn,24,1830.9,42.02,48.66,33.16,42.18,38.58,27.89,68073,56.82
55715,gwompa,41,3336.76,41.02,59.03,44.48,54.87,53.46,34.61,66612,63.72
26569,jdvfkx,53,638.35,69.1,51.35,38.73,41.18,37.15,27.06,57873,61.54
13245,qjwomi,25,18341.39,53.57,38.79,50.24,65.63,32.62,27.27,,117.5
8912,xnfdra,38,7664.12,48.57,47.23,61.55,57.55,31.54,39.11,3462,83.21
16759,iuwtjg,48,7919.27,55.64,64.9,39.01,66.04,76.21,32.61,54836,87.01
80727,dqsaul,57,10234.0,47.82,42.16,35.82,47.8,43.52,29.61,66873,87.78
30043,msfdms,29,2360.51,50.6,51.33,52.33,49.75,59.41,31.97,75216,63.88
98915,jfircn,27,2739.51,69.78,29.99,61.18,31.11,47.41,44.38,92632,74.76
42403,uhuhsz,36,4327.19,48.12,49.33,33.18,57.79,59.09,26.75,26311,66.29
41902,wcsvsw,51,1427.53,56.74,44.99,52.89,50.99,45.12,18.79,63229,56.43
29981,jqnyth,56,2168.49,38.52,54.16,29.75,64.43,52.38,27.85,19939,63.53
30311,vtlqvf,37,1447.78,32.07,40.28,51.69,48.92,39.78,29.77,65776,49.97
14057,nxkflp,43,607.95,46.16,48.52,51.08,43.84,38.94,35.42,92399,54.69
82272,mqkpoa,34,1525.68,49.16,47.23,29.77,36.36,46.27,30.12,83430,53.76
85043,ulldmk,24,2792.21,20.93,44.28,47.93,49.52,38.62,32.31,64158,56.13
79642,ifpfjs,18,2093.49,29.34,54.75,37.47,60.01,59.75,37.89,59122,68.5
93587,cwoish,37,8828.19,81.23,50.79,47.1,45.52,51.58,37.0,,94.81
52967,ctoguj,60,4282.96,58.68,44.14,45.16,65.42,55.91,30.69,92027,82.75
67264,ptfwym,49,1275.77,42.17,42.85,45.55,58.1,58.14,31.89,67778,59.08
88995,kpbecg,46,10754.06,50.61,59.66,39.69,47.28,46.21,28.6,13772,84.66
2668,jfrzsr,41,10066.41,38.59,58.86,59.9,55.91,42.37,44.2,,88.74
14258,ppuerr,52,3462.67,37.13,57.44,48.46,41.67,53.9,40.42,96885,64.49
16016,atsntb,38,15748.04,71.31,61.43,43.91,56.29,38.37,34.73,,113.66
8121,npbzql,17,954.22,49.52,51.31,32.4,48.0,54.29,37.92,13864,70.23
20129,jwawxt,40,1431.77,50.15,42.21,31.86,43.01,41.11,32.45,73494,56.62
84430,ntilbg,30,2995.99,43.88,63.29,46.7,48.6,56.21,25.34,93308,58.54
31768,fvhpop,31,7318.0,50.18,39.67,61.46,43.26,52.01,31.72,94471,75.57
34752,fdarne,25,9792.06,66.13,48.28,52.85,45.58,56.09,35.72,,95.27
91833,srgtza,59,1720.84,66.11,62.51,58.49,50.06,62.54,32.69,32178,73.48
83477,ajcjei,48,3411.97,56.64,50.49,69.43,44.07,65.33,36.62,75480,69.15
29968,bnlsfv,44,8610.29,55.24,55.57,56.73,36.47,47.69,30.09,55651,77.07
51162,cligdh,43,4179.26,75.73,65.32,50.33,46.03,62.94,18.96,54437,68.55
31367,zasysi,30,349.14,51.61,53.88,57.92,46.74,55.91,34.17,97124,58.13
10328,dwnwgd,59,4423.76,57.9,54.34,33.31,45.93,68.1,41.05,2107,81.75
2344,cqbgcu,31,11259.68,49.97,57.29,36.35,40.02,44.77,47.02,43030,94.99
31742,idzjgk,24,1231.82,44.59,45.0,46.49,43.85,60.1,36.93,46960,61.73
99946,ksbrps,48,1891.98,62.03,30.4,56.18,64.04,38.15,24.2,62951,66.05
26940,hgtuol,27,1877.52,56.06,49.52,58.91,61.0,50.55,33.03,12726,69.78
444,tnobab,53,2301.01,51.38,42.39,35.3,60.53,64.92,26.54,78863,65.33
34569,fjmpcl,21,279.06,52.92,44.5,61.32,47.65,44.07,23.59,47562,57.92
11401,twzjaz,38,450.65,44.94,56.63,35.3,29.59,44.12,36.79,70508,49.85
85977,tlktbe,35,837.01,52.05,52.98,44.3,56.68,69.83,27.09,30637,57.41
59507,jkhecv,26,60322.07,42.53,51.68,51.07,43.14,62.51,32.09,,233.99
46932,awigds,44,6712.07,54.69,44.29,55.87,63.91,46.36,23.07,2950,75.93
77593,dxeamy,20,9029.23,46.31,67.68,60.05,54.83,54.09,41.54,40114,94.84
99496,vhsmhs,38,754.53,39.08,38.98,66.9,38.12,45.34,22.92,81814,43.24
37224,evocxs,51,2308.47,61.44,41.0,49.25,49.99,59.08,32.28,13154,68.32
17448,slqdmr,37,2272.79,72.47,46.48,42.33,40.8,47.37,38.43,24160,70.95
72977,fpfdgh,35,3167.61,55.82,54.61,51.88,36.01,57.7,24.91,24033,58.05
61676,mzjlry,23,6518.97,53.14,63.3,60.81,45.62,63.14,22.94,,74.27
42253,lpwwdv,53,2777.36,25.36,64.6,55.77,43.51,44.57,29.24,59826,52.45
53781,okpqhn,22,9539.88,61.21,55.81,52.46,52.37,58.85,28.81,86896,92.76
48096,ftyuym,56,2711.7,47.63,53.22,41.94,53.83,45.95,36.46,61246,70.31
22837,dndyfi,17,3390.05,61.53,37.06,53.4,49.96,62.04,21.56,87159,73.64
93917,wagysq,41,2185.23,61.07,43.67,42.12,58.25,24.27,30.34,9498,66.94
36258,cyufkh,26,7879.3,34.72,63.93,39.58,60.22,38.19,16.22,41510,69.96
50817,soulhq,17,4061.23,45.65,53.97,53.57,46.25,42.08,15.19,98663,64.48
8055,gegjkt,48,1803.82,59.02,42.46,47.28,32.82,45.16,17.33,67028,50.68
50522,wkoubx,35,6708.2,53.73,47.76,46.78,57.9,45.85,27.14,17194,76.11
6215,fouamz,58,3386.92,57.03,60.72,49.27,58.06,42.81,24.86,40565,72.2
49544,gukjdl,22,3002.08,64.01,50.19,53.35,65.0,31.91,38.86,46644,84.04
32729,qpjaxf,28,11190.95,56.57,49.36,63.26,53.23,60.11,33.58,33473,95.26
62656,nvixlj,60,6618.1,38.37,38.85,64.57,54.92,52.19,23.85,48841,74.37
45798,wqwtot,45,1256.05,51.02,62.56,23.83,62.99,48.4,26.96,86568,60.2
2378,jvyned,42,4571.64,39.01,46.61,59.61,43.99,45.96,32.5,88837,62.0
57449,nkugvp,45,3391.91,65.97,53.31,58.82,57.44,65.39,25.87,67803,70.19
88788,ktwxyk,41,13645.74,50.37,43.16,42.86,59.66,50.68,26.41,,95.25
3815,tvmxev,58,1648.42,60.27,39.45,46.41,58.15,44.61,34.29,54391,73.69
10177,ozxozt,29,6066.84,50.33,53.3,51.01,55.26,40.68,33.06,76005,77.28
66852,gezbra,23,3864.81,65.98,45.42,53.52,72.55,47.57,35.69,98865,87.33
43363,mzszgg,21,3978.42,65.22,51.22,51.82,39.23,64.95,38.78,77899,79.9
10676,scvodb,21,1468.57,33.82,56.58,47.63,44.31,43.94,32.66,97646,57.95
49906,yoqhrk,43,3938.73,74.05,54.5,77.35,46.19,42.71,35.57,36354,76.67
75301,aunzhk,19,3848.07,34.58,31.77,76.42,41.28,57.65,36.69,,68.32
44831,ltlygm,34,2244.29,59.88,56.6,57.09,58.57,36.04,31.65,92352,68.19
42441,ezrbzy,41,8135.81,63.58,38.09,49.36,71.68,52.17,40.57,62655,95.92
52825,rideys,59,1318.63,73.24,45.65,39.73,47.72,54.57,38.69,44130,77.8
98137,qjncgw,48,2863.56,61.52,53.43,55.75,52.07,42.68,28.48,55551,67.37
99688,kbpucx,21,683.13,38.14,75.12,37.9,62.63,27.43,32.08,19176,62.85
80489,zvpfou,24,3289.02,56.14,52.89,61.77,52.64,60.6,30.55,68719,71.7
78281,umjyvk,46,8376.95,50.59,54.47,54.53,61.42,29.24,27.19,5375,81.24
23396,rasmtt,27,5993.76,49.54,58.58,48.35,36.83,40.75,25.69,35570,67.61
90345,fryrtp,21,1509.09,52.42,61.83,56.59,41.06,31.9,27.58,61903,61.58
